movieId,genreId
65731,8
65731,11
65731,9
65738,3
65740,3
65740,5
65762,3
65762,5
65764,6
65770,6
65772,6
65772,9
65780,6
65796,0
65796,1
65796,4
65796,12
65802,7
65802,3
65802,8
65810,6
65810,16
65813,10
65813,11
65813,9
65817,10
65817,9
65840,3
65840,5
65845,6
65866,8
65866,6
65868,4
65868,10
65868,16
65878,6
65882,6
65882,10
65882,11
65882,9
65894,1
65894,10
65899,3
65899,5
65899,12
65899,9
65907,8
65907,6
65907,9
65909,6
65927,7
65927,11
65927,9
65930,17
65932,5
65932,17
65935,6
65935,11
65939,3
65974,14
65982,7
65982,0
65982,12
65984,3
65984,17
65986,17
65994,10
66006,6
66006,15
66008,6
66015,7
66015,6
66015,5
66015,15
66019,14
66025,3
66025,6
66036,6
66051,5
66051,17
66053,6
66053,11
66057,3
66057,6
66057,5
66059,8
66059,6
66066,10
66068,6
66068,9
66090,10
66090,9
66092,14
66097,1
66097,4
66097,9
66105,10
66118,14
66130,7
66130,6
66140,10
66140,9
66152,3
66152,10
66152,12
66156,9
66171,12
66171,9
66198,6
66198,9
66200,6
66200,5
66203,3
66203,6
66203,5
66234,8
66234,6
66234,9
66240,3
66240,4
66246,3
66250,5
66250,17
66252,7
66252,5
66252,17
66268,3
66268,8
66279,6
66282,17
66284,6
66284,10
66289,8
66289,18
66289,10
66289,5
66289,9
66295,6
66297,7
66297,1
66297,3
66297,12
66302,7
66302,8
66302,5
66302,9
66304,0
66304,2
66304,3
66306,6
66306,17
66310,6
66310,10
66310,9
66317,0
66317,1
66317,4
66320,14
66323,6
66330,6
66335,1
66337,6
66339,3
66339,8
66344,6
66352,6
66354,6
66354,16
66365,7
66365,12
66369,3
66371,6
66385,6
66385,15
66389,6
66427,3
66427,10
66437,3
66437,6
66440,14
66440,12
66472,7
66472,9
66491,3
66491,5
66503,3
66506,3
66509,3
66509,6
66511,3
66511,6
66513,14
66517,7
66517,10
66537,0
66539,7
66539,6
66539,9
66544,6
66544,15
66547,6
66547,11
66547,9
66549,6
66549,5
66549,9
66551,7
66551,10
66553,8
66553,6
66553,9
66579,9
66581,3
66584,7
66584,6
66586,7
66590,17
66592,6
66592,10
66596,3
66596,8
66596,11
66614,3
66618,7
66618,8
66618,6
66620,17
66622,3
66622,5
66639,7
66639,0
66639,12
66639,9
66652,7
66655,8
66655,6
66659,3
66659,8
66659,6
66662,0
66662,6
66665,3
66665,6
66665,5
66667,6
66667,15
66686,6
66686,18
66686,9
66691,8
66701,3
66701,6
66718,6
66720,6
66720,15
66744,6
66758,6
66762,3
66762,6
66762,5
66773,6
66783,10
66785,7
66785,0
66785,3
66785,17
66789,12
66789,9
66798,0
66798,3
66798,11
66801,14
66808,7
66808,0
66808,6
66811,3
66813,14
66815,3
66815,6
66854,6
66857,3
66857,6
66857,5
66859,3
66861,3
66861,6
66861,5
66866,10
66866,11
66866,9
66868,7
66868,6
66868,5
66870,6
66897,3
66897,5
66900,7
66900,10
66900,12
66902,7
66904,3
66915,0
66915,1
66915,2
66915,16
66927,6
66932,9
66934,3
66934,6
66934,16
66934,12
66941,7
66941,8
66943,3
66943,8
66943,10
66943,9
66947,8
66947,6
66947,9
66977,3
66977,6
66977,5
66979,3
66979,5
66981,5
66981,17
66983,6
67009,14
67068,17
67070,7
67070,0
67070,8
67070,6
67070,11
67070,9
67073,10
67087,3
67096,0
67096,6
67096,18
67096,9
67098,0
67135,6
67135,18
67138,3
67138,8
67140,6
67168,0
67168,3
67168,10
67186,10
67186,9
67190,1
67190,2
67193,8
67193,5
67193,9
67197,7
67197,6
67197,11
67197,12
67197,9
67223,6
67233,6
67247,14
67252,7
67255,8
67255,6
67255,11
67255,9
67257,3
67257,10
67267,3
67267,6
67295,7
67295,1
67295,2
67295,3
67298,17
67300,6
67300,15
67314,3
67314,5
67316,14
67331,7
67354,3
67354,10
67356,10
67356,9
67359,8
67359,6
67359,18
67361,7
67361,11
67361,9
67363,3
67363,6
67365,3
67365,6
67365,5
67370,6
67370,10
67370,15
67405,10
67405,11
67405,9
67408,1
67408,12
67408,13
67420,9
67422,3
67422,6
67422,15
67424,8
67424,6
67429,1
67429,16
67457,10
67457,9
67459,8
67459,6
67459,10
67464,8
67464,6
67464,5
67501,3
67504,14
67508,7
67508,8
67508,6
67508,9
67534,3
67536,3
67536,5
67603,17
67607,14
67618,3
67618,6
67618,5
67620,6
67620,9
67624,9
67657,8
67657,9
67665,14
67665,16
67667,8
67667,6
67667,18
67675,3
67675,11
67675,5
67695,7
67695,3
67702,3
67702,6
67704,3
67704,16
67706,6
67706,18
67734,3
67734,6
67744,0
67744,8
67744,6
67744,5
67744,15
67748,3
67748,6
67748,5
67784,6
67788,3
67788,5
67792,6
67799,6
67799,4
67799,12
67799,9
67801,8
67801,6
67801,5
67803,8
67803,6
67809,7
67809,9
67812,3
67812,6
67839,3
67839,6
67839,15
67845,2
67845,6
67847,3
67847,8
67850,14
67852,14
67865,6
67867,7
67867,0
67867,4
67867,12
67869,7
67869,0
67869,12
67871,10
67871,9
67873,3
67873,5
67876,7
67876,0
67876,17
67878,17
67881,3
67888,3
67890,6
67890,16
67890,5
67892,3
67892,16
67892,5
67894,3
67896,7
67896,5
67896,17
67898,10
67898,9
67900,10
67900,9
67907,3
67907,8
67923,7
67923,8
67923,6
67923,9
67925,6
67925,5
67927,8
67927,6
67927,10
67927,9
67929,7
67929,0
67929,6
67931,7
67931,0
67949,6
67949,4
67949,5
67957,6
67957,16
67980,7
67980,8
67980,6
67980,9
67983,6
67997,3
67999,14
68012,14
68028,8
68028,6
68033,7
68033,0
68033,8
68033,6
68033,9
68039,6
68044,8
68044,6
68044,18
68067,17
68069,17
68073,3
68073,6
68099,14
68115,5
68115,9
68128,14
68135,3
68135,6
68137,6
68153,7
68153,3
68157,7
68157,6
68157,15
68159,8
68159,6
68159,9
68161,7
68161,5
68161,17
68163,5
68163,17
68168,3
68168,6
68173,6
68175,14
68177,17
68180,6
68194,6
68201,3
68205,7
68205,3
68205,8
68214,3
68216,3
68222,0
68222,6
68222,11
68226,3
68226,8
68233,17
68237,6
68237,11
68237,12
68237,9
68242,3
68244,9
68246,3
68254,3
68254,6
68259,6
68259,9
68263,6
68265,6
68269,6
68269,5
68271,6
68273,14
68288,8
68288,6
68288,9
68314,3
68314,6
68319,7
68319,12
68319,9
68324,6
68326,3
68329,17
68337,14
68339,14
68347,8
68347,6
68347,9
68349,14
68358,7
68358,0
68358,12
68358,13
68392,3
68411,3
68411,8
68411,6
68411,10
68411,11
68411,9
68442,3
68442,6
68444,3
68462,6
68462,5
68472,6
68472,5
68474,5
68474,17
68480,7
68480,3
68480,8
68482,7
68482,8
68482,11
68482,9
68484,4
68486,7
68486,6
68486,15
68489,14
68495,6
68498,3
68498,6
68511,6
68513,11
68513,9
68515,3
68517,3
68519,8
68519,11
68519,12
68519,9
68522,14
68524,17
68533,14
68536,14
68539,3
68539,5
68539,17
68541,3
68544,3
68548,8
68548,6
68548,10
68548,9
68552,6
68554,8
68554,6
68554,11
68554,9
68572,3
68572,14
68574,7
68574,9
68574,17
68576,17
68590,10
68593,8
68593,6
68593,9
68597,7
68597,6
68597,9
68600,3
68612,14
68614,6
68645,6
68645,15
68647,5
68647,17
68650,6
68653,3
68653,6
68653,5
68659,0
68659,3
68659,6
68662,3
68664,3
68664,6
68667,3
68667,6
68674,6
68676,8
68676,14
68685,6
68685,11
68685,5
68685,9
68690,6
68690,16
68749,3
68749,5
68791,7
68791,0
68791,12
68791,9
68793,7
68793,3
68793,13
68831,7
68831,14
68831,6
68831,5
68831,15
68833,14
68835,0
68835,4
68835,16
68835,5
68838,14
68843,7
68843,3
68843,10
68848,0
68848,3
68848,8
68848,5
68853,17
68855,7
68855,0
68855,5
68855,17
68858,6
68858,5
68865,3
68865,8
68865,5
68868,3
68872,6
68872,15
68874,6
68884,3
68884,5
68886,3
68886,5
68890,3
68892,3
68892,6
68892,4
68892,11
68892,5
68897,3
68899,3
68899,10
68899,11
68899,12
68901,6
68915,7
68915,8
68915,9
68919,5
68921,6
68921,18
68923,10
68923,9
68932,6
68932,16
68941,6
68941,10
68941,9
68943,3
68943,6
68945,7
68945,1
68945,11
68945,12
68952,3
68952,10
68954,0
68954,1
68954,2
68954,6
68956,3
68956,6
68959,7
68959,0
68959,1
68959,6
68963,3
68963,5
68965,3
68965,16
68967,6
68974,3
68974,5
68976,6
68976,5
69005,3
69005,6
69005,5
69007,17
69027,0
69027,3
69039,3
69039,5
69042,7
69042,12
69061,6
69069,3
69072,2
69072,8
69072,6
69075,3
69088,14
69088,6
69088,15
69093,0
69093,3
69095,7
69095,0
69095,3
69095,8
69095,6
69103,6
69118,6
69118,11
69122,3
69122,8
69131,7
69131,8
69131,6
69131,9
69134,6
69134,4
69136,7
69136,3
69136,8
69136,6
69136,16
69136,9
69140,8
69140,6
69140,10
69140,9
69155,8
69155,6
69159,8
69159,6
69159,9
69169,3
69169,16
69187,3
69187,6
69187,16
69195,3
69195,5
69195,17
69199,3
69199,16
69201,3
69201,5
69203,3
69203,8
69203,6
69211,3
69211,10
69213,1
69213,3
69217,7
69217,0
69217,8
69217,5
69217,17
69219,3
69222,3
69224,3
69224,6
69224,5
69227,2
69227,3
69231,3
69231,6
69233,6
69233,5
69241,6
69243,6
69243,5
69243,9
69251,6
69251,4
69253,3
69253,5
69255,3
69255,6
69269,3
69269,16
69269,5
69275,7
69275,0
69275,3
69275,10
69278,7
69278,0
69278,3
69278,12
69280,3
69284,3
69299,6
69302,6
69304,3
69304,6
69304,4
69306,8
69306,6
69306,9
69310,3
69310,6
69324,7
69324,6
69324,15
69332,11
69332,9
69336,3
69336,6
69336,5
69339,10
69341,10
69341,9
69354,9
69354,15
69356,7
69356,6
69356,9
69356,15
69358,6
69361,8
69361,6
69361,11
69370,7
69372,3
69372,12
69374,6
69374,5
69379,0
69379,6
69379,9
69381,7
69381,8
69381,9
69387,6
69387,5
69394,8
69394,6
69406,3
69406,5
69419,10
69419,12
69421,7
69421,8
69421,6
69429,6
69429,5
69432,14
69436,0
69436,3
69438,3
69438,6
69442,3
69444,8
69444,6
69444,18
69446,3
69446,5
69448,3
69451,10
69451,12
69451,9
69453,0
69453,12
69458,14
69460,14
69464,6
69466,3
69466,6
69466,5
69469,1
69475,6
69481,7
69481,6
69481,9
69481,15
69483,3
69483,6
69485,7
69485,6
69485,11
69485,5
69485,12
69487,6
69489,3
69489,15
69493,7
69493,8
69493,11
69493,9
69495,6
69495,5
69498,6
69498,5
69500,3
69503,3
69506,10
69509,7
69509,0
69509,6
69509,10
69509,9
69516,8
69516,6
69516,18
69518,3
69521,14
69521,16
69521,15
69524,7
69524,0
69524,9
69526,7
69526,0
69526,12
69526,13
69529,14
69542,0
69542,6
69545,10
69545,9
69552,3
69552,6
69559,8
69559,6
69559,18
69559,11
69565,14
69569,6
69574,6
69574,4
69604,3
69604,5
69606,3
69606,4
69606,5
69609,6
69611,8
69611,6
69611,11
69611,9
69626,6
69640,8
69640,6
69640,9
69644,7
69644,0
69644,1
69644,2
69644,3
69644,5
69652,6
69652,15
69654,7
69654,6
69654,9
69666,6
69670,12
69670,9
69674,8
69674,6
69674,18
69677,6
69677,5
69685,1
69685,3
69687,3
69689,0
69689,1
69689,2
69689,4
69699,3
69699,6
69701,6
69701,5
69704,0
69704,3
69704,4
69704,10
69706,14
69708,14
69712,6
69714,7
69714,3
69714,16
69720,3
69720,6
69720,10
69722,2
69722,3
69722,4
69729,3
69729,6
69729,16
69729,5
69732,7
69732,1
69732,10
69744,3
69744,8
69744,6
69744,5
69746,7
69746,0
69746,1
69746,10
69748,7
69748,0
69748,3
69748,4
69748,5
69753,6
69755,5
69755,17
69757,3
69757,6
69757,5
69761,6
69766,14
69768,6
69768,5
69771,6
69771,5
69773,6
69773,5
69784,3
69786,14
69788,14
69792,8
69792,6
69800,8
69800,6
69800,9
69803,0
69803,1
69803,2
69803,3
69805,7
69805,0
69805,4
69809,4
69809,12
69811,3
69811,6
69818,6
69818,4
69818,5
69818,9
69821,7
69821,6
69830,14
69834,6
69842,3
69842,6
69842,5
69844,0
69844,4
69844,11
69844,5
69844,13
69849,6
69849,15
69856,6
69856,5
69858,6
69860,6
69860,15
69864,14
69873,2
69873,3
69873,4
69873,12
69878,14
69880,6
69880,10
69880,11
69880,9
69882,1
69882,2
69882,3
69904,6
69904,9
69906,6
69906,10
69908,6
69911,6
69911,5
69911,15
69917,3
69919,6
69926,3
69926,5
69928,2
69928,3
69928,16
69931,6
69931,5
69934,3
69934,6
69934,5
69945,8
69945,11
69947,7
69947,11
69949,8
69949,6
69951,6
69951,4
69953,14
69957,14
69964,7
69964,6
69964,15
69971,6
69974,10
69974,9
69979,6
69981,8
69981,9
69986,6
69988,3
69992,3
69992,6
69992,5
69995,6
70008,3
70008,6
70015,8
70015,6
70032,3
70046,10
70046,11
70048,3
70050,7
70050,8
70050,6
70062,8
70062,6
70062,9
70064,7
70064,9
70088,6
70093,5
70102,0
70102,6
70118,0
70118,9
70121,17
70126,14
70128,3
70128,8
70128,9
70130,6
70130,5
70133,3
70133,5
70146,17
70148,8
70148,17
70152,14
70155,3
70157,3
70157,16
70157,5
70159,6
70159,10
70159,11
70159,9
70173,6
70175,8
70175,6
70181,7
70181,5
70181,17
70183,3
70183,6
70183,5
70186,6
70188,6
70188,5
70197,14
70201,3
70204,7
70204,6
70204,5
70206,8
70206,10
70206,9
70208,10
70208,9
70223,7
70223,0
70223,3
70223,5
70223,15
70227,10
70227,9
70229,6
70229,10
70229,9
70235,6
70237,6
70282,0
70282,2
70282,4
70282,12
70286,11
70286,12
70286,9
70293,3
70293,6
70293,5
70295,14
70301,8
70301,6
70301,9
70305,0
70305,2
70305,4
70305,12
70305,9
70312,3
70312,6
70312,16
70315,3
70318,11
70318,9
70327,6
70331,3
70334,3
70334,6
70334,16
70334,5
70336,7
70336,0
70336,12
70336,9
70342,6
70342,15
70344,3
70344,6
70355,6
70361,7
70361,9
70366,3
70366,10
70370,6
70372,6
70374,3
70377,6
70377,18
70377,5
70377,9
70410,6
70410,11
70410,9
70418,6
70418,16
70418,5
70421,6
70423,6
70425,3
70425,5
70432,6
70432,9
70439,3
70439,6
70451,7
70451,6
70451,15
70465,7
70465,8
70465,6
70488,0
70488,14
70490,7
70490,0
70490,17
70492,17
70495,7
70495,3
70497,0
70497,3
70497,8
70497,6
70500,14
70507,3
70507,6
70507,4
70511,17
70513,5
70513,17
70517,2
70517,3
70521,6
70521,4
70521,5
70521,12
70529,3
70529,4
70531,7
70531,5
70531,17
70533,7
70533,1
70533,12
70535,1
70535,3
70535,5
70537,6
70541,6
70541,5
70543,6
70545,3
70549,6
70559,7
70559,8
70559,6
70559,9
70562,3
70562,6
70562,5
70565,3
70567,6
70567,5
70571,3
70587,3
70587,12
70591,7
70591,6
70593,8
70593,6
70595,3
70597,3
70597,5
70599,6
70599,5
70599,12
70607,7
70607,3
70607,10
70607,9
70609,6
70611,6
70629,6
70637,6
70637,5
70641,3
70643,3
70643,6
70643,16
70649,6
70656,14
70659,14
70661,3
70661,6
70661,5
70663,3
70663,5
70670,8
70670,6
70670,18
70678,6
70682,3
70682,6
70682,16
70684,6
70687,3
70687,14
70687,6
70687,5
70689,8
70689,6
70689,18
70695,6
70695,10
70695,9
70697,7
70697,0
70697,2
70697,4
70703,0
70706,7
70706,6
70708,6
70708,11
70712,0
70712,6
70722,6
70722,5
70724,8
70724,6
70724,18
70726,6
70728,7
70728,3
70728,6
70728,9
70730,6
70740,3
70740,6
70742,14
70751,6
70762,3
70769,6
70769,4
70769,5
70769,9
70789,6
70789,5
70792,17
70795,8
70795,6
70795,11
70797,0
70797,8
70797,6
70800,14
70802,0
70802,4
70802,5
70804,14
70806,14
70817,7
70817,0
70817,9
70819,8
70819,6
70819,11
70819,9
70821,14
70824,10
70824,12
70824,9
70826,10
70828,14
70828,6
70828,12
70831,14
70831,6
70833,6
70837,7
70837,8
70837,6
70837,9
70839,6
70839,11
70839,5
70843,6
70843,11
70843,5
70846,6
70849,8
70849,9
70862,14
70864,3
70864,8
70864,10
70864,9
70867,3
70867,11
70869,6
70869,11
70869,5
70871,6
70871,5
70877,0
70877,6
70880,6
70887,10
70887,9
70889,3
70891,6
70891,11
70891,5
70898,3
70912,6
70914,7
70914,0
70920,3
70920,5
70924,6
70924,5
70927,3
70927,6
70932,3
70946,4
70946,10
70948,14
70958,6
70958,16
70958,5
70961,3
70961,8
70961,6
70961,11
70964,14
70968,3
70968,6
70970,6
70970,15
70976,6
70976,5
70978,3
70984,3
70988,6
70990,6
70992,6
70994,10
70994,9
71007,7
71007,6
71007,12
71011,9
71011,15
71014,8
71014,6
71014,18
71017,6
71027,3
71027,6
71027,5
71029,14
71033,8
71033,6
71033,11
71033,5
71033,9
71047,14
71057,0
71057,1
71057,12
71065,3
71067,3
71067,10
71069,7
71069,8
71069,6
71094,3
71094,8
71096,8
71096,6
71102,7
71102,0
71102,9
71104,3
71104,6
71104,5
71106,3
71106,12
71108,6
71108,11
71110,3
71110,6
71112,3
71112,6
71112,5
71114,3
71114,5
71116,14
71129,7
71129,0
71129,1
71129,4
71129,12
71131,14
71133,7
71133,3
71133,9
71135,10
71135,12
71135,9
71139,0
71139,6
71139,5
71141,7
71141,3
71141,8
71141,9
71143,6
71143,4
71143,5
71147,6
71152,6
71152,4
71152,11
71154,7
71154,6
71154,9
71156,7
71156,3
71156,6
71158,1
71160,7
71160,0
71160,4
71164,3
71168,8
71168,10
71168,5
71170,6
71178,6
71180,6
71182,6
71182,15
71184,14
71187,3
71189,3
71189,16
71199,6
71201,3
71203,10
71205,3
71205,10
71205,12
71205,9
71211,3
71211,8
71211,6
71211,9
71216,6
71216,16
71216,5
71237,6
71239,6
71239,10
71239,9
71241,7
71241,0
71241,6
71241,5
71241,17
71243,8
71243,6
71243,18
71243,5
71246,6
71248,3
71252,10
71252,9
71254,7
71254,12
71254,9
71264,1
71264,2
71264,4
71264,13
71266,6
71266,5
71268,3
71268,6
71276,6
71278,0
71278,3
71280,6
71280,9
71282,14
71285,3
71285,6
71300,6
71302,3
71302,12
71304,6
71304,10
71318,0
71318,1
71318,12
71322,6
71325,3
71325,6
71325,5
71327,6
71327,5
71341,10
71343,18
71343,9
71348,8
71348,6
71350,8
71350,6
71350,18
71350,5
71350,9
71355,6
71355,5
71357,6
71357,5
71361,8
71361,6
71361,5
71363,3
71372,10
71374,10
71376,9
71379,10
71379,9
71382,6
71384,6
71386,3
71386,4
71390,14
71402,3
71404,0
71404,4
71409,8
71409,9
71413,3
71413,6
71413,5
71416,3
71416,16
71418,6
71426,10
71426,11
71426,9
71429,3
71429,6
71433,0
71433,8
71433,6
71433,17
71438,6
71442,3
71442,6
71444,6
71444,16
71444,5
71446,6
71448,3
71450,14
71453,14
71453,6
71458,17
71460,7
71460,5
71462,14
71464,3
71464,6
71466,3
71466,6
71468,7
71468,4
71468,12
71472,1
71472,3
71474,0
71474,4
71474,9
71482,7
71482,3
71482,4
71484,1
71484,12
71486,7
71486,8
71486,6
71488,10
71488,9
71490,6
71490,10
71490,9
71494,7
71494,1
71494,3
71494,10
71494,9
71497,6
71497,15
71500,3
71500,10
71500,9
71503,10
71518,3
71518,6
71520,3
71522,14
71525,3
71530,7
71530,12
71530,9
71533,7
71533,3
71533,8
71535,7
71535,3
71535,10
71537,3
71537,6
71537,16
71537,5
71542,14
71545,6
71550,3
71550,6
71550,11
71556,3
71556,8
71556,10
71558,3
71560,0
71560,3
71571,10
71571,9
71573,7
71573,8
71573,6
71573,11
71573,9
71575,3
71575,6
71579,6
71579,5
71582,6
71591,0
71591,3
71591,16
71606,4
71606,16
71619,6
71634,6
71638,6
71640,14
71650,14
71653,8
71653,6
71664,3
71668,3
71668,5
71670,3
71675,3
71677,3
71677,6
71685,6
71688,3
71688,6
71688,5
71691,7
71691,6
71691,9
71693,6
71693,5
71695,8
71695,6
71697,6
71697,5
71700,10
71702,5
71705,3
71705,5
71707,1
71707,3
71707,16
71707,5
71709,6
71717,6
71717,5
71717,15
71719,3
71719,5
71726,1
71726,3
71728,3
71728,12
71730,14
71732,3
71732,10
71736,6
71738,6
71738,18
71740,0
71740,4
71740,16
71740,5
71743,6
71743,5
71745,0
71745,2
71745,6
71745,4
71745,13
71748,6
71748,16
71750,6
71755,6
71758,6
71760,6
71760,4
71760,5
71762,14
71765,14
71779,7
71779,6
71779,15
71792,3
71792,15
71795,8
71795,6
71804,3
71804,6
71804,5
71806,6
71808,7
71808,6
71810,7
71810,0
71810,6
71810,15
71817,14
71821,2
71823,6
71823,5
71838,6
71838,9
71840,7
71840,0
71840,5
71851,10
71851,12
71865,6
71867,6
71873,7
71873,0
71876,6
71878,10
71878,9
71888,6
71888,5
71899,1
71899,3
71899,6
71902,6
71902,5
71910,7
71926,3
71926,6
71928,6
71928,5
71931,6
71931,15
71933,0
71933,6
71933,15
71936,6
71938,6
71938,15
71940,6
71942,6
71966,6
71966,5
71970,0
71970,3
71970,5
71973,6
71976,0
71976,5
71978,6
71980,3
71980,6
71980,5
71986,14
71986,15
71989,6
71989,5
71991,6
71993,4
71995,7
71995,10
71995,12
71999,7
71999,0
71999,6
71999,4
71999,5
71999,12
71999,9
72001,3
72011,6
72011,5
72013,6
72016,14
72018,8
72018,14
72022,6
72027,6
72027,15
72030,14
72032,14
72035,1
72035,3
72035,4
72037,1
72037,3
72037,4
72039,6
72041,3
72041,10
72043,1
72043,3
72043,12
72045,8
72045,6
72090,18
72092,11
72092,9
72094,6
72096,6
72100,3
72102,1
72102,14
72102,6
72102,4
72104,1
72104,6
72104,11
72104,12
72104,9
72109,7
72109,3
72109,10
72109,5
72113,6
72117,6
72117,5
72124,6
72129,8
72129,10
72129,11
72129,9
72131,14
72131,16
72131,13
72142,7
72142,3
72142,6
72142,5
72153,6
72153,5
72156,4
72159,3
72159,6
72161,7
72161,8
72161,6
72161,18
72163,0
72163,5
72163,17
72165,7
72165,0
72165,3
72165,4
72165,10
72165,9
72167,7
72167,8
72167,6
72167,9
72169,3
72169,14
72171,7
72171,3
72176,3
72176,8
72176,6
72178,3
72178,6
72178,15
72204,10
72204,11
72204,9
72209,7
72209,1
72209,2
72209,12
72212,3
72216,3
72224,3
72226,0
72226,1
72226,2
72226,3
72226,8
72228,6
72235,6
72249,6
72249,5
72258,7
72258,3
72258,8
72258,9
72261,1
72261,16
72263,3
72265,6
72265,5
72267,6
72273,3
72276,0
72281,6
72283,6
72283,15
72287,6
72290,6
72290,15
72292,6
72294,1
72294,2
72294,6
72294,4
72294,13
72298,7
72298,6
72298,17
72300,6
72302,6
72302,15
72304,14
72304,6
72308,7
72308,0
72308,6
72308,12
72310,6
72315,5
72315,17
72321,14
72325,16
72325,5
72327,8
72327,6
72327,18
72327,9
72330,6
72332,0
72332,3
72332,14
72332,4
72334,14
72336,3
72340,3
72340,11
72342,3
72344,6
72344,5
72356,1
72356,2
72356,3
72356,4
72360,7
72360,1
72360,4
72363,0
72363,6
72367,6
72369,7
72369,6
72378,7
72378,6
72378,12
72378,9
72380,6
72380,10
72380,11
72380,12
72380,9
72386,6
72386,5
72386,9
72388,6
72388,5
72391,6
72393,10
72393,11
72393,12
72393,9
72395,6
72400,8
72400,6
72400,18
72400,5
72405,8
72405,6
72407,6
72407,4
72407,10
72407,5
72407,9
72424,7
72424,9
72479,6
72479,5
72479,15
72483,6
72483,5
72485,6
72489,7
72489,8
72489,6
72489,9
72491,3
72491,8
72491,6
72505,7
72505,0
72507,7
72507,9
72512,3
72514,7
72514,8
72514,6
72514,16
72516,0
72524,14
72524,16
72537,7
72537,9
72552,3
72552,6
72554,7
72554,6
72557,3
72557,9
72559,0
72559,3
72571,11
72571,12
72571,9
72574,7
72574,6
72574,9
72583,4
72585,3
72585,5
72587,6
72587,16
72587,5
72589,6
72589,5
72591,7
72591,9
72593,7
72593,8
72593,9
72601,7
72601,0
72601,1
72601,3
72601,9
72603,1
72605,6
72605,9
72605,15
72607,3
72607,6
72609,14
72612,1
72612,3
72618,2
72618,6
72621,1
72621,6
72624,6
72626,3
72626,17
72628,10
72628,9
72630,12
72632,6
72634,14
72637,0
72637,1
72637,4
72641,6
72643,3
72643,6
72645,14
72647,6
72649,3
72649,6
72651,3
72653,6
72657,6
72657,15
72668,7
72668,3
72668,8
72670,10
72670,9
72672,7
72674,6
72674,5
72678,6
72681,6
72681,15
72683,6
72692,1
72692,3
72692,4
72694,6
72696,3
72698,7
72698,6
72698,5
72698,9
72701,0
72701,1
72701,2
72701,3
72701,12
72703,6
72712,14
72714,14
72718,6
72720,6
72722,7
72722,8
72722,6
72722,9
72724,7
72724,8
72724,9
72726,6
72731,8
72731,6
72731,4
72731,10
72731,9
72733,6
72735,6
72735,5
72735,15
72737,1
72737,2
72737,4
72737,16
72737,5
72741,6
72751,17
72762,7
72762,6
72762,9
72764,3
72764,10
72777,10
72777,12
72781,3
72781,14
72784,10
72784,9
72787,3
72787,10
72815,14
72822,6
72833,0
72833,6
72833,5
72840,7
72840,9
72842,7
72842,6
72842,9
72844,14
72844,6
72844,5
72846,6
72848,6
72850,6
72852,7
72852,8
72852,6
72854,6
72854,5
72856,6
72856,18
72866,6
72870,6
72872,7
72872,8
72872,6
72874,7
72876,6
72878,6
72880,6
72883,3
72883,5
72885,6
72897,6
72897,5
72899,6
72899,5
72901,6
72904,6
72906,6
72908,6
72908,5
72910,6
72913,14
72915,1
72915,16
72919,3
72919,8
72919,6
72919,5
72921,4
72921,5
72923,7
72923,6
72925,1
72925,2
72927,1
72929,10
72929,11
72929,9
72931,1
72934,3
72936,3
72936,5
72947,3
72947,5
72949,6
72953,3
72953,6
72953,16
72953,5
72956,3
72958,10
72960,6
72980,6
72980,5
72982,7
72982,0
72982,4
72995,8
72995,6
72995,11
72998,7
72998,0
72998,12
72998,13
73000,6
73000,16
73000,5
73002,8
73002,6
73002,9
73008,6
73008,5
73008,15
73010,3
73010,5
73015,3
73015,5
73017,7
73017,8
73017,11
73017,9
73023,6
73023,5
73025,7
73025,9
73027,6
73031,3
73042,1
73042,2
73042,3
73042,16
73049,7
73049,8
73049,6
73049,4
73049,5
73051,6
73051,5
73056,6
73060,3
73064,6
73086,18
73086,9
73089,6
73089,11
73099,6
73101,3
73101,6
73101,4
73106,3
73109,6
73111,3
73111,17
73114,7
73114,0
73114,6
73114,15
73117,3
73117,6
73117,5
73121,7
73121,4
73121,10
73123,7
73123,0
73123,6
73125,3
73125,6
73133,14
73135,3
73135,6
73137,8
73137,6
73137,5
73139,3
73139,6
73139,9
73141,14
73143,14
73145,3
73145,6
73145,5
73148,7
73148,5
73148,12
73148,9
73150,7
73150,9
73152,6
73154,6
73154,5
73158,0
73158,5
73158,17
73160,3
73160,10
73162,6
73162,9
73165,3
73165,8
73165,9
73168,6
73168,10
73168,9
73170,3
73170,16
73170,5
73183,8
73183,6
73183,9
73185,7
73185,8
73185,6
73188,6
73194,6
73196,6
73198,14
73200,3
73200,5
73202,6
73204,6
73208,3
73208,6
73208,5
73211,10
73211,9
73224,1
73224,2
73226,14
73228,7
73230,7
73230,6
73232,6
73234,7
73234,6
73234,9
73236,7
73240,3
73240,6
73240,5
73245,6
73256,6
73256,10
73256,9
73261,6
73266,3
73266,6
73266,5
73268,7
73268,6
73268,10
73268,9
73270,6
73276,14
73284,7
73284,6
73284,9
73284,17
73286,7
73286,0
73290,6
73304,3
73304,6
73306,3
73314,14
73317,3
73317,17
73319,3
73319,5
73321,7
73321,0
73321,6
73323,7
73323,8
73323,11
73328,3
73328,6
73330,8
73330,6
73330,18
73330,9
73334,6
73339,6
73339,5
73344,8
73344,6
73355,6
73355,4
73359,3
73365,8
73365,4
73365,18
73365,9
73370,6
73370,5
73384,6
73384,11
73384,5
