,movieId,genreId
26580,59844,18
26581,59846,1
26582,59846,9
26583,59846,15
26584,59850,20
26585,59850,11
26586,59850,18
26587,59852,4
26588,59852,6
26589,59854,9
26590,59854,4
26591,59858,12
26592,59858,9
26593,59861,9
26594,59861,15
26595,59861,4
26596,59865,9
26597,59867,9
26598,59867,5
26599,59869,17
26600,59888,9
26601,59893,9
26602,59895,9
26603,59895,15
26604,59900,12
26605,59905,9
26606,59908,12
26607,59910,9
26608,59912,12
26609,59912,20
26610,59912,9
26611,59915,10
26612,59915,18
26613,59922,9
26614,59935,1
26615,59935,12
26616,59935,17
26617,59938,2
26618,59938,20
26619,59938,18
26620,59942,1
26621,59945,1
26622,59945,15
26623,59945,6
26624,59947,2
26625,59947,12
26626,59947,9
26627,59947,18
26628,59954,2
26629,59954,1
26630,59954,15
26631,59960,15
26632,59960,6
26633,59974,9
26634,59976,9
26635,59985,12
26636,59985,9
26637,59985,15
26638,59988,12
26639,59995,20
26640,59995,9
26641,60007,1
26642,60007,17
26643,60014,12
26644,60014,7
26645,60020,2
26646,60020,9
26647,60020,4
26648,60030,9
26649,60030,10
26650,60030,18
26651,60032,9
26652,60037,9
26653,60037,17
26654,60037,18
26655,60040,2
26656,60040,17
26657,60044,12
26658,60044,9
26659,60044,10
26660,60046,9
26661,60046,4
26662,60059,9
26663,60069,1
26664,60069,8
26665,60069,13
26666,60069,15
26667,60069,17
26668,60072,2
26669,60072,18
26670,60074,2
26671,60074,1
26672,60074,12
26673,60074,20
26674,60074,16
26675,60086,9
26676,60096,9
26677,60103,20
26678,60103,9
26679,60103,5
26680,60106,1
26681,60106,14
26682,60110,1
26683,60110,13
26684,60110,14
26685,60124,9
26686,60126,2
26687,60126,12
26688,60128,12
26689,60133,9
26690,60135,7
26691,60137,7
26692,60141,13
26693,60141,12
26694,60145,20
26695,60145,9
26696,60145,10
26697,60147,9
26698,60150,12
26699,60150,20
26700,60150,15
26701,60161,2
26702,60161,8
26703,60161,12
26704,60161,15
26705,60161,17
26706,60179,1
26707,60179,10
26708,60179,11
26709,60183,7
26710,60189,12
26711,60193,2
26712,60193,10
26713,60193,14
26714,60198,11
26715,60201,9
26716,60213,12
26717,60213,7
26718,60223,9
26719,60223,11
26720,60225,12
26721,60225,9
26722,60225,15
26723,60225,4
26724,60227,20
26725,60227,9
26726,60227,15
26727,60229,20
26728,60229,9
26729,60231,9
26730,60231,10
26731,60234,20
26732,60234,9
26733,60237,2
26734,60237,20
26735,60237,9
26736,60237,18
26737,60240,2
26738,60240,9
26739,60240,18
26740,60243,12
26741,60243,6
26742,60256,9
26743,60259,8
26744,60259,13
26745,60259,9
26746,60284,7
26747,60286,12
26748,60286,9
26749,60289,13
26750,60289,12
26751,60289,9
26752,60289,11
26753,60291,7
26754,60293,12
26755,60293,9
26756,60293,15
26757,60295,7
26758,60299,12
26759,60299,9
26760,60299,15
26761,60303,10
26762,60303,11
26763,60303,18
26764,60309,12
26765,60309,15
26766,60309,6
26767,60311,1
26768,60314,6
26769,60316,6
26770,60322,9
26771,60333,7
26772,60336,20
26773,60336,9
26774,60336,15
26775,60338,17
26776,60338,18
26777,60341,20
26778,60341,7
26779,60341,4
26780,60343,1
26781,60353,9
26782,60353,10
26783,60356,9
26784,60363,12
26785,60363,10
26786,60365,8
26787,60365,13
26788,60365,12
26789,60365,16
26790,60365,14
26791,60376,7
26792,60376,10
26793,60376,4
26794,60382,7
26795,60384,7
26796,60389,4
26797,60391,9
26798,60391,4
26799,60393,9
26800,60397,12
26801,60397,14
26802,60397,15
26803,60405,9
26804,60405,14
26805,60408,12
26806,60411,12
26807,60411,9
26808,60418,12
26809,60418,9
26810,60421,9
26811,60436,9
26812,60450,9
26813,60461,9
26814,60463,16
26815,60463,10
26816,60469,20
26817,60469,18
26818,60471,2
26819,60471,1
26820,60471,10
26821,60471,17
26822,60471,18
26823,60475,9
26824,60479,10
26825,60479,18
26826,60482,9
26827,60484,9
26828,60487,8
26829,60487,13
26830,60487,12
26831,60490,9
26832,60494,20
26833,60494,9
26834,60494,15
26835,60503,9
26836,60503,4
26837,60508,9
26838,60508,15
26839,60508,4
26840,60514,2
26841,60514,1
26842,60514,17
26843,60516,1
26844,60516,13
26845,60516,12
26846,60516,15
26847,60516,17
26848,60522,2
26849,60522,12
26850,60522,16
26851,60522,10
26852,60522,18
26853,60524,9
26854,60526,9
26855,60526,15
26856,60526,18
26857,60530,9
26858,60538,10
26859,60538,18
26860,60544,9
26861,60546,9
26862,60551,9
26863,60566,20
26864,60566,9
26865,60566,18
26866,60568,12
26867,60568,17
26868,60568,18
26869,60579,10
26870,60579,11
26871,60579,18
26872,60585,9
26873,60590,9
26874,60590,18
26875,60599,12
26876,60609,1
26877,60609,20
26878,60609,9
26879,60609,10
26880,60609,11
26881,60616,12
26882,60616,9
26883,60616,15
26884,60618,12
26885,60625,6
26886,60641,12
26887,60641,9
26888,60641,15
26889,60641,4
26890,60647,20
26891,60647,9
26892,60647,18
26893,60649,1
26894,60649,8
26895,60649,12
26896,60654,9
26897,60666,7
26898,60674,17
26899,60684,2
26900,60684,9
26901,60684,11
26902,60684,17
26903,60684,18
26904,60684,3
26905,60686,1
26906,60686,18
26907,60686,4
26908,60688,2
26909,60688,9
26910,60688,11
26911,60688,18
26912,60688,4
26913,60702,9
26914,60702,17
26915,60702,18
26916,60707,12
26917,60707,7
26918,60728,7
26919,60728,15
26920,60735,9
26921,60735,18
26922,60737,12
26923,60737,15
26924,60743,20
26925,60743,7
26926,60745,20
26927,60745,9
26928,60745,18
26929,60753,20
26930,60753,9
26931,60756,12
26932,60758,9
26933,60760,9
26934,60760,11
26935,60760,17
26936,60760,18
26937,60763,7
26938,60766,7
26939,60768,7
26940,60803,8
26941,60803,13
26942,60803,14
26943,60806,8
26944,60806,13
26945,60806,16
26946,60806,14
26947,60816,1
26948,60816,12
26949,60816,16
26950,60818,1
26951,60818,16
26952,60818,18
26953,60825,2
26954,60825,10
26955,60825,18
26956,60827,9
26957,60832,20
26958,60832,10
26959,60832,18
26960,60838,9
26961,60857,9
26962,60880,12
26963,60880,9
26964,60885,9
26965,60885,18
26966,60887,1
26967,60887,7
26968,60894,9
26969,60894,15
26970,60894,4
26971,60896,9
26972,60904,12
26973,60904,9
26974,60904,17
26975,60914,12
26976,60914,9
26977,60930,9
26978,60937,2
26979,60937,1
26980,60937,16
26981,60937,18
26982,60939,12
26983,60939,9
26984,60941,10
26985,60941,11
26986,60941,18
26987,60943,9
26988,60946,12
26989,60946,9
26990,60948,9
26991,60950,12
26992,60950,9
26993,60950,15
26994,60979,2
26995,60979,8
26996,60979,20
26997,60981,2
26998,60981,8
26999,60983,9
27000,60990,9
27001,60992,9
27002,60992,15
27003,61004,2
27004,61004,15
27005,61004,18
27006,61009,9
27007,61011,9
27008,61011,11
27009,61013,2
27010,61013,12
27011,61013,9
27012,61013,15
27013,61018,9
27014,61024,2
27015,61024,12
27016,61024,20
27017,61026,2
27018,61026,1
27019,61026,9
27020,61026,4
27021,61031,12
27022,61035,20
27023,61035,10
27024,61035,18
27025,61037,9
27026,61041,20
27027,61041,9
27028,61048,12
27029,61048,9
27030,61048,15
27031,61071,1
27032,61071,12
27033,61071,9
27034,61071,15
27035,61073,2
27036,61073,9
27037,61073,18
27038,61075,9
27039,61075,15
27040,61083,9
27041,61083,15
27042,61091,7
27043,61100,9
27044,61100,15
27045,61108,9
27046,61108,16
27047,61110,9
27048,61110,18
27049,61116,20
27050,61116,9
27051,61123,12
27052,61123,9
27053,61123,14
27054,61123,15
27055,61132,2
27056,61132,1
27057,61132,12
27058,61132,4
27059,61136,10
27060,61136,17
27061,61136,18
27062,61136,4
27063,61160,2
27064,61160,1
27065,61160,8
27066,61160,17
27067,61167,9
27068,61167,11
27069,61206,9
27070,61210,2
27071,61210,1
27072,61210,17
27073,61215,10
27074,61215,11
27075,61215,18
27076,61236,8
27077,61236,7
27078,61236,9
27079,61236,4
27080,61240,9
27081,61240,16
27082,61240,10
27083,61240,15
27084,61246,12
27085,61248,2
27086,61248,1
27087,61248,17
27088,61248,18
27089,61250,12
27090,61253,9
27091,61255,12
27092,61257,7
27093,61262,10
27094,61262,11
27095,61262,18
27096,61264,9
27097,61264,18
27098,61267,1
27099,61267,8
27100,61267,13
27101,61267,3
27102,61269,7
27103,61279,9
27104,61285,9
27105,61289,2
27106,61289,6
27107,61301,12
27108,61301,10
27109,61312,12
27110,61312,9
27111,61314,10
27112,61314,18
27113,61317,2
27114,61317,20
27115,61317,11
27116,61317,18
27117,61319,9
27118,61323,12
27119,61323,20
27120,61323,9
27121,61348,12
27122,61350,2
27123,61350,1
27124,61350,17
27125,61350,18
27126,61352,20
27127,61352,9
27128,61352,18
27129,61354,12
27130,61357,7
27131,61361,12
27132,61361,9
27133,61373,10
27134,61373,11
27135,61394,12
27136,61396,20
27137,61396,6
27138,61398,16
27139,61398,10
27140,61398,18
27141,61401,2
27142,61401,12
27143,61401,16
27144,61401,18
27145,61406,9
27146,61414,12
27147,61414,9
27148,61434,14
27149,61434,4
27150,61449,9
27151,61449,15
27152,61451,9
27153,61451,4
27154,61465,2
27155,61465,20
27156,61465,18
27157,61467,12
27158,61467,15
27159,61470,9
27160,61470,4
27161,61473,9
27162,61473,4
27163,61475,9
27164,61493,2
27165,61553,2
27166,61553,12
27167,61553,20
27168,61553,9
27169,61553,18
27170,61560,7
27171,61567,12
27172,61569,9
27173,61569,18
27174,61586,9
27175,61628,9
27176,61634,13
27177,61634,9
27178,61638,10
27179,61638,18
27180,61646,9
27181,61646,15
27182,61678,12
27183,61692,10
27184,61692,17
27185,61692,18
27186,61695,9
27187,61697,20
27188,61697,11
27189,61697,18
27190,61705,9
27191,61705,18
27192,61707,2
27193,61707,1
27194,61707,12
27195,61707,20
27196,61724,12
27197,61724,15
27198,61729,12
27199,61729,16
27200,61729,15
27201,61742,7
27202,61768,9
27203,61816,9
27204,61818,2
27205,61818,1
27206,61818,16
27207,61818,18
27208,61862,9
27209,61868,9
27210,61913,7
27211,61931,10
27212,61931,18
27213,61934,2
27214,61934,12
27215,61937,9
27216,61941,12
27217,61941,9
27218,61948,10
27219,61948,18
27220,61950,18
27221,61961,9
27222,61961,17
27223,61967,9
27224,61970,17
27225,61986,6
27226,61991,9
27227,61991,11
27228,61991,4
27229,61994,12
27230,62000,9
27231,62008,2
27232,62008,8
27233,62008,12
27234,62008,10
27235,62010,9
27236,62010,15
27237,62010,4
27238,62014,9
27239,62049,9
27240,62049,17
27241,62054,2
27242,62054,4
27243,62054,6
27244,62063,9
27245,62063,5
27246,62081,2
27247,62081,20
27248,62081,18
27249,62081,3
27250,62113,12
27251,62115,12
27252,62115,9
27253,62137,9
27254,62137,15
27255,62153,9
27256,62155,12
27257,62155,9
27258,62155,15
27259,62157,9
27260,62157,15
27261,62198,7
27262,62203,10
27263,62206,12
27264,62208,9
27265,62213,12
27266,62235,9
27267,62235,18
27268,62237,7
27269,62245,9
27270,62250,20
27271,62250,9
27272,62254,12
27273,62265,12
27274,62265,15
27275,62277,10
27276,62293,9
27277,62293,15
27278,62299,2
27279,62299,10
27280,62304,1
27281,62304,9
27282,62304,16
27283,62304,5
27284,62331,2
27285,62331,1
27286,62331,8
27287,62331,12
27288,62331,17
27289,62334,15
27290,62334,18
27291,62336,8
27292,62336,12
27293,62336,16
27294,62336,17
27295,62344,9
27296,62344,15
27297,62374,2
27298,62374,9
27299,62374,18
27300,62376,1
27301,62376,13
27302,62376,17
27303,62378,12
27304,62383,2
27305,62383,1
27306,62383,17
27307,62385,12
27308,62385,6
27309,62390,7
27310,62394,2
27311,62394,20
27312,62394,9
27313,62394,18
27314,62420,12
27315,62420,9
27316,62434,12
27317,62434,9
27318,62434,15
27319,62437,9
27320,62439,12
27321,62439,15
27322,62467,9
27323,62474,2
27324,62474,4
27325,62474,6
27326,62511,12
27327,62511,9
27328,62514,9
27329,62526,11
27330,62526,18
27331,62553,9
27332,62577,9
27333,62586,12
27334,62586,16
27335,62594,9
27336,62644,9
27337,62660,12
27338,62660,16
27339,62662,7
27340,62669,9
27341,62671,2
27342,62671,17
27343,62718,12
27344,62718,15
27345,62721,12
27346,62721,18
27347,62726,9
27348,62729,1
27349,62729,8
27350,62729,13
27351,62729,9
27352,62729,16
27353,62733,9
27354,62733,10
27355,62733,11
27356,62733,18
27357,62761,9
27358,62761,15
27359,62764,16
27360,62764,11
27361,62764,17
27362,62764,4
27363,62781,12
27364,62781,15
27365,62788,12
27366,62788,10
27367,62788,18
27368,62792,20
27369,62792,9
27370,62796,12
27371,62799,9
27372,62801,2
27373,62801,9
27374,62803,2
27375,62834,17
27376,62836,17
27377,62847,9
27378,62847,11
27379,62847,15
27380,62849,2
27381,62849,20
27382,62851,12
27383,62851,9
27384,62851,11
27385,62912,14
27386,62916,1
27387,62916,9
27388,62920,9
27389,62920,15
27390,62925,1
27391,62925,9
27392,62953,9
27393,62953,15
27394,62953,4
27395,62956,2
27396,62956,1
27397,62956,8
27398,62956,12
27399,62956,16
27400,62956,17
27401,62970,1
27402,62970,16
27403,62970,17
27404,62972,1
27405,62972,9
27406,62972,6
27407,62974,1
27408,62999,2
27409,62999,1
27410,62999,8
27411,62999,13
27412,62999,12
27413,62999,3
27414,63001,9
27415,63001,4
27416,63007,12
27417,63007,9
27418,63033,9
27419,63033,11
27420,63033,15
27421,63033,18
27422,63062,20
27423,63062,9
27424,63062,11
27425,63069,10
27426,63072,1
27427,63072,9
27428,63072,18
27429,63082,20
27430,63082,9
27431,63082,15
27432,63113,2
27433,63113,1
27434,63113,18
27435,63119,12
27436,63119,9
27437,63119,14
27438,63119,15
27439,63121,9
27440,63121,15
27441,63131,12
27442,63134,2
27443,63134,6
27444,63141,12
27445,63141,14
27446,63141,6
27447,63179,9
27448,63181,2
27449,63181,10
27450,63187,9
27451,63187,4
27452,63189,10
27453,63189,11
27454,63194,12
27455,63194,9
27456,63194,11
27457,63194,15
27458,63222,2
27459,63222,9
27460,63222,18
27461,63226,9
27462,63229,7
27463,63237,8
27464,63237,13
27465,63237,12
27466,63237,14
27467,63239,13
27468,63239,16
27469,63239,14
27470,63239,15
27471,63271,12
27472,63271,6
27473,63273,7
27474,63276,2
27475,63278,12
27476,63280,9
27477,63280,15
27478,63280,6
27479,63283,12
27480,63283,20
27481,63310,9
27482,63310,15
27483,63310,4
27484,63312,9
27485,63312,16
27486,63327,9
27487,63329,13
27488,63329,9
27489,63329,16
27490,63332,10
27491,63339,9
27492,63339,15
27493,63391,2
27494,63391,9
27495,63393,12
27496,63393,14
27497,63393,15
27498,63433,2
27499,63433,1
27500,63433,17
27501,63436,20
27502,63436,10
27503,63436,18
27504,63446,12
27505,63446,9
27506,63458,12
27507,63458,10
27508,63458,17
27509,63468,9
27510,63479,12
27511,63481,12
27512,63481,14
27513,63483,18
27514,63515,9
27515,63515,11
27516,63540,1
27517,63540,13
27518,63540,12
27519,63544,9
27520,63544,4
27521,63590,12
27522,63590,9
27523,63590,15
27524,63617,17
27525,63619,9
27526,63629,9
27527,63629,15
27528,63645,20
27529,63645,9
27530,63647,2
27531,63662,2
27532,63662,9
27533,63662,18
27534,63676,9
27535,63676,17
27536,63688,1
27537,63688,15
27538,63692,1
27539,63692,15
27540,63698,9
27541,63758,12
27542,63758,9
27543,63760,9
27544,63768,20
27545,63768,9
27546,63772,2
27547,63772,9
27548,63772,15
27549,63781,7
27550,63781,3
27551,63788,2
27552,63788,4
27553,63791,2
27554,63791,9
27555,63791,4
27556,63793,6
27557,63806,10
27558,63806,18
27559,63808,9
27560,63810,12
27561,63810,4
27562,63826,2
27563,63826,10
27564,63826,18
27565,63828,7
27566,63836,20
27567,63836,9
27568,63836,10
27569,63840,9
27570,63853,1
27571,63853,9
27572,63853,4
27573,63853,6
27574,63859,2
27575,63859,1
27576,63859,8
27577,63859,13
27578,63859,12
27579,63862,10
27580,63876,9
27581,63989,10
27582,63989,17
27583,63992,9
27584,63992,16
27585,63992,15
27586,63992,18
27587,64010,10
27588,64030,2
27589,64030,1
27590,64030,20
27591,64030,18
27592,64032,12
27593,64034,9
27594,64034,4
27595,64037,20
27596,64037,11
27597,64037,18
27598,64099,9
27599,64114,9
27600,64114,15
27601,64116,8
27602,64116,12
27603,64153,10
27604,64167,1
27605,64167,16
27606,64197,9
27607,64229,9
27608,64229,14
27609,64231,2
27610,64231,20
27611,64231,9
27612,64231,18
27613,64234,2
27614,64234,12
27615,64234,17
27616,64236,9
27617,64241,9
27618,64241,15
27619,64243,9
27620,64243,15
27621,64245,12
27622,64249,1
27623,64249,8
27624,64249,12
27625,64249,16
27626,64273,9
27627,64275,9
27628,64275,16
27629,64275,11
27630,64278,7
27631,64280,7
27632,64283,9
27633,64285,8
27634,64285,12
27635,64288,13
27636,64288,9
27637,64321,12
27638,64321,9
27639,64325,20
27640,64325,9
27641,64325,5
27642,64325,15
27643,64325,18
27644,64327,12
27645,64327,9
27646,64327,18
27647,64338,12
27648,64338,9
27649,64338,14
27650,64365,1
27651,64365,9
27652,64368,2
27653,64385,7
27654,64385,4
27655,64408,12
27656,64408,9
27657,64410,1
27658,64410,11
27659,64418,7
27660,64424,9
27661,64427,7
27662,64497,9
27663,64497,17
27664,64497,18
27665,64497,3
27666,64499,9
27667,64499,4
27668,64501,9
27669,64501,4
27670,64508,2
27671,64508,17
27672,64508,4
27673,64511,12
27674,64511,9
27675,64517,20
27676,64517,9
27677,64519,20
27678,64519,9
27679,64519,5
27680,64522,9
27681,64524,12
27682,64524,9
27683,64524,15
27684,64548,10
27685,64548,14
27686,64550,10
27687,64552,9
27688,64575,9
27689,64575,11
27690,64577,2
27691,64577,12
27692,64577,15
27693,64577,17
27694,64611,18
27695,64614,20
27696,64614,9
27697,64620,9
27698,64622,9
27699,64622,15
27700,64645,2
27701,64645,1
27702,64645,12
27703,64645,20
27704,64645,9
27705,64645,18
27706,64650,12
27707,64650,9
27708,64650,14
27709,64650,15
27710,64652,1
27711,64652,8
27712,64652,12
27713,64652,16
27714,64652,15
27715,64658,20
27716,64658,11
27717,64658,18
27718,64660,12
27719,64695,2
27720,64695,1
27721,64695,8
27722,64701,9
27723,64701,11
27724,64704,12
27725,64716,9
27726,64747,2
27727,64747,17
27728,64747,18
27729,64750,10
27730,64754,20
27731,64754,9
27732,64754,18
27733,64784,9
27734,64784,15
27735,64793,1
27736,64793,15
27737,64793,17
27738,64839,9
27739,64845,9
27740,64895,12
27741,64895,20
27742,64897,9
27743,64900,2
27744,64900,1
27745,64900,16
27746,64900,10
27747,64900,15
27748,64903,7
27749,64903,4
27750,64906,7
27751,64906,4
27752,64918,9
27753,64918,15
27754,64921,2
27755,64921,1
27756,64923,20
27757,64923,9
27758,64926,7
27759,64926,4
27760,64930,12
27761,64930,15
27762,64942,9
27763,64942,15
27764,64944,6
27765,64953,2
27766,64953,1
27767,64953,4
27768,64957,9
27769,64957,16
27770,64957,11
27771,64957,15
27772,64959,7
27773,64959,4
27774,64969,12
27775,64976,12
27776,64979,7
27777,64979,14
27778,64983,9
27779,64983,18
27780,64983,4
27781,64986,12
27782,64986,9
27783,64990,7
27784,64993,8
27785,64993,9
27786,64993,15
27787,64997,2
27788,64997,17
27789,64999,2
27790,65001,7
27791,65006,11
27792,65006,18
27793,65011,12
27794,65011,9
27795,65025,12
27796,65025,14
27797,65027,12
27798,65027,11
27799,65033,7
27800,65037,9
27801,65045,11
27802,65045,17
27803,65045,18
27804,65051,12
27805,65051,9
27806,65063,9
27807,65078,9
27808,65078,15
27809,65088,1
27810,65088,13
27811,65088,12
27812,65091,20
27813,65091,9
27814,65091,15
27815,65111,12
27816,65111,9
27817,65111,18
27818,65126,12
27819,65126,9
27820,65130,9
27821,65130,15
27822,65133,12
27823,65135,12
27824,65142,20
27825,65142,9
27826,65142,11
27827,65155,12
27828,65179,9
27829,65181,12
27830,65181,20
27831,65181,9
27832,65181,18
27833,65188,7
27834,65193,9
27835,65193,15
27836,65204,2
27837,65204,1
27838,65204,16
27839,65204,17
27840,65216,9
27841,65216,18
27842,65216,4
27843,65225,7
27844,65227,12
27845,65230,12
27846,65230,9
27847,65235,9
27848,65235,15
27849,65238,20
27850,65238,9
27851,65238,5
27852,65243,11
27853,65243,18
27854,65256,20
27855,65256,9
27856,65256,11
27857,65259,9
27858,65261,1
27859,65261,8
27860,65261,13
27861,65261,16
27862,65263,12
27863,65267,12
27864,65277,12
27865,65277,6
27866,65288,9
27867,65288,15
27868,65290,7
27869,65290,4
27870,65293,12
27871,65293,9
27872,65293,11
27873,65300,2
27874,65300,12
27875,65300,10
27876,65304,9
27877,65304,11
27878,65304,18
27879,65310,12
27880,65310,10
27881,65310,14
27882,65315,9
27883,65350,1
27884,65350,20
27885,65350,18
27886,65352,12
27887,65352,17
27888,65357,9
27889,65359,1
27890,65359,9
27891,65359,16
27892,65370,2
27893,65370,9
27894,65370,4
27895,65381,6
27896,65387,12
27897,65400,2
27898,65418,9
27899,65435,1
27900,65435,8
27901,65435,13
27902,65435,12
27903,65465,9
27904,65465,15
27905,65468,6
27906,65514,2
27907,65514,9
27908,65514,4
27909,65518,16
27910,65518,10
27911,65518,17
27912,65521,10
27913,65538,12
27914,65538,15
27915,65552,2
27916,65552,17
27917,65552,18
27918,65556,6
27919,65558,7
27920,65562,9
27921,65562,14
27922,65564,7
27923,65564,4
27924,65567,9
27925,65567,11
27926,65567,18
27927,65577,1
27928,65577,8
27929,65577,13
27930,65577,12
27931,65577,16
27932,65585,12
27933,65585,15
27934,65588,2
27935,65588,1
27936,65588,12
27937,65588,16
27938,65596,2
27939,65596,20
27940,65596,9
27941,65596,18
27942,65601,10
27943,65601,18
27944,65603,9
27945,65612,1
27946,65612,9
27947,65614,9
27948,65614,15
27949,65621,9
27950,65629,9
27951,65629,4
27952,65631,2
27953,65631,9
27954,65633,7
27955,65638,7
27956,65640,7
27957,65642,17
27958,65642,18
27959,65651,1
27960,65651,16
27961,65660,9
27962,65665,9
27963,65667,7
27964,65669,9
27965,65672,9
27966,65682,2
27967,65682,16
27968,65682,10
27969,65682,18
27970,65685,1
27971,65685,16
27972,65696,6
27973,65698,15
27974,65698,6
27975,65702,7
27976,65702,4
27977,65709,12
27978,65709,7
27979,65721,7
27980,65729,20
27981,65729,9
27982,65731,20
27983,65731,11
27984,65731,18
27985,65738,12
27986,65740,12
27987,65740,15
27988,65762,12
27989,65762,15
27990,65764,9
27991,65770,9
27992,65772,9
27993,65772,18
27994,65780,9
27995,65796,1
27996,65796,8
27997,65796,16
27998,65796,17
27999,65802,2
28000,65802,12
28001,65802,20
28002,65810,9
28003,65810,14
28004,65813,10
28005,65813,11
28006,65813,18
28007,65817,10
28008,65817,18
28009,65840,12
28010,65840,15
28011,65845,9
28012,65866,20
28013,65866,9
28014,65868,16
28015,65868,10
28016,65868,14
28017,65878,9
28018,65882,9
28019,65882,10
28020,65882,11
28021,65882,18
28022,65894,8
28023,65894,10
28024,65899,12
28025,65899,15
28026,65899,17
28027,65899,18
28028,65907,20
28029,65907,9
28030,65907,18
28031,65909,9
28032,65927,2
28033,65927,11
28034,65927,18
28035,65930,6
28036,65932,15
28037,65932,6
28038,65935,9
28039,65935,11
28040,65939,12
28041,65974,7
28042,65982,2
28043,65982,1
28044,65982,17
28045,65984,12
28046,65984,6
28047,65986,6
28048,65994,10
28049,66006,9
28050,66006,4
28051,66008,9
28052,66015,2
28053,66015,9
28054,66015,15
28055,66015,4
28056,66019,7
28057,66025,12
28058,66025,9
28059,66036,9
28060,66051,15
28061,66051,6
28062,66053,9
28063,66053,11
28064,66057,12
28065,66057,9
28066,66057,15
28067,66059,20
28068,66059,9
28069,66066,10
28070,66068,9
28071,66068,18
28072,66090,10
28073,66090,18
28074,66092,7
28075,66097,8
28076,66097,16
28077,66097,18
28078,66105,10
28079,66118,7
28080,66130,2
28081,66130,9
28082,66140,10
28083,66140,18
28084,66152,12
28085,66152,10
28086,66152,17
28087,66156,18
28088,66171,17
28089,66171,18
28090,66198,9
28091,66198,18
28092,66200,9
28093,66200,15
28094,66203,12
28095,66203,9
28096,66203,15
28097,66234,20
28098,66234,9
28099,66234,18
28100,66240,12
28101,66240,16
28102,66246,12
28103,66250,15
28104,66250,6
28105,66252,2
28106,66252,15
28107,66252,6
28108,66268,12
28109,66268,20
28110,66279,9
28111,66282,6
28112,66284,9
28113,66284,10
28114,66289,20
28115,66289,5
28116,66289,10
28117,66289,15
28118,66289,18
28119,66295,9
28120,66297,2
28121,66297,8
28122,66297,12
28123,66297,17
28124,66302,2
28125,66302,20
28126,66302,15
28127,66302,18
28128,66304,1
28129,66304,13
28130,66304,12
28131,66306,9
28132,66306,6
28133,66310,9
28134,66310,10
28135,66310,18
28136,66317,1
28137,66317,8
28138,66317,16
28139,66320,7
28140,66323,9
28141,66330,9
28142,66335,8
28143,66337,9
28144,66339,12
28145,66339,20
28146,66344,9
28147,66352,9
28148,66354,9
28149,66354,14
28150,66365,2
28151,66365,17
28152,66369,12
28153,66371,9
28154,66385,9
28155,66385,4
28156,66389,9
28157,66427,12
28158,66427,10
28159,66437,12
28160,66437,9
28161,66440,7
28162,66440,17
28163,66472,2
28164,66472,18
28165,66491,12
28166,66491,15
28167,66503,12
28168,66506,12
28169,66509,12
28170,66509,9
28171,66511,12
28172,66511,9
28173,66513,7
28174,66517,2
28175,66517,10
28176,66537,1
28177,66539,2
28178,66539,9
28179,66539,18
28180,66544,9
28181,66544,4
28182,66547,9
28183,66547,11
28184,66547,18
28185,66549,9
28186,66549,15
28187,66549,18
28188,66551,2
28189,66551,10
28190,66553,20
28191,66553,9
28192,66553,18
28193,66579,18
28194,66581,12
28195,66584,2
28196,66584,9
28197,66586,2
28198,66590,6
28199,66592,9
28200,66592,10
28201,66596,12
28202,66596,20
28203,66596,11
28204,66614,12
28205,66618,2
28206,66618,20
28207,66618,9
28208,66620,6
28209,66622,12
28210,66622,15
28211,66639,2
28212,66639,1
28213,66639,17
28214,66639,18
28215,66652,2
28216,66655,20
28217,66655,9
28218,66659,12
28219,66659,20
28220,66659,9
28221,66662,1
28222,66662,9
28223,66665,12
28224,66665,9
28225,66665,15
28226,66667,9
28227,66667,4
28228,66686,9
28229,66686,5
28230,66686,18
28231,66691,20
28232,66701,12
28233,66701,9
28234,66718,9
28235,66720,9
28236,66720,4
28237,66744,9
28238,66758,9
28239,66762,12
28240,66762,9
28241,66762,15
28242,66773,9
28243,66783,10
28244,66785,2
28245,66785,1
28246,66785,12
28247,66785,6
28248,66789,17
28249,66789,18
28250,66798,1
28251,66798,12
28252,66798,11
28253,66801,7
28254,66808,2
28255,66808,1
28256,66808,9
28257,66811,12
28258,66813,7
28259,66815,12
28260,66815,9
28261,66854,9
28262,66857,12
28263,66857,9
28264,66857,15
28265,66859,12
28266,66861,12
28267,66861,9
28268,66861,15
28269,66866,10
28270,66866,11
28271,66866,18
28272,66868,2
28273,66868,9
28274,66868,15
28275,66870,9
28276,66897,12
28277,66897,15
28278,66900,2
28279,66900,10
28280,66900,17
28281,66902,2
28282,66904,12
28283,66915,1
28284,66915,8
28285,66915,13
28286,66915,14
28287,66927,9
28288,66932,18
28289,66934,12
28290,66934,9
28291,66934,14
28292,66934,17
28293,66941,2
28294,66941,20
28295,66943,12
28296,66943,20
28297,66943,10
28298,66943,18
28299,66947,20
28300,66947,9
28301,66947,18
28302,66977,12
28303,66977,9
28304,66977,15
28305,66979,12
28306,66979,15
28307,66981,15
28308,66981,6
28309,66983,9
28310,67009,7
28311,67068,6
28312,67070,2
28313,67070,1
28314,67070,20
28315,67070,9
28316,67070,11
28317,67070,18
28318,67073,10
28319,67087,12
28320,67096,1
28321,67096,9
28322,67096,5
28323,67096,18
28324,67098,1
28325,67135,9
28326,67135,5
28327,67138,12
